[5, 'preprocessed/PRINCETON/train/plant/m974.ply', 'plant', 1772, 1209, 'triangles', 1.0, 0.3374956078391377, 0.19250901697385425, 1.0728294398118223, 3, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[1246, 'preprocessed/LabeledDB_new/train/Mech/323.ply', 'Mech', 5000, 2502, 'triangles', 1.0, 0.9188792468257397, 0.8915456716841117, 1.6245592494414332, 1156, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[161, 'preprocessed/PRINCETON/train/furniture/m870.ply', 'furniture', 4128, 2066, 'triangles', 1.0, 0.5752152866797217, 0.43728105087000024, 1.2337290397327956, 1248, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[1, 'preprocessed/PRINCETON/train/plant/m1044.ply', 'plant', 5000, 3983, 'triangles', 1.0, 0.6442967288877606, 0.6499309973416009, 1.3555547116073614, 1111, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[4, 'preprocessed/PRINCETON/train/plant/m1051.ply', 'plant', 5000, 6691, 'triangles', 1.0, 0.9084799307716864, 0.6917640746604308, 1.5178515472883802, 1112, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[17, 'preprocessed/PRINCETON/train/plant/m1056.ply', 'plant', 5000, 6308, 'triangles', 1.0, 0.7283629215850459, 0.6587228046528442, 1.4015806358927811, 1113, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[30, 'preprocessed/PRINCETON/train/plant/m1042.ply', 'plant', 4999, 7039, 'triangles', 1.0, 0.880626220532679, 0.9006836655387385, 1.6083325544357947, 1114, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[43, 'preprocessed/PRINCETON/train/plant/m1092.ply', 'plant', 5000, 2518, 'triangles', 0.7239483299943029, 1.0, 0.718503037977277, 1.4284074349022817, 1115, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[56, 'preprocessed/PRINCETON/train/plant/m1008.ply', 'plant', 5000, 3899, 'triangles', 0.9197326693867736, 1.0, 0.9738993653260799, 1.6716423531724307, 1116, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[62, 'preprocessed/PRINCETON/train/plant/m994.ply', 'plant', 5000, 2886, 'triangles', 0.9495375245151224, 0.8420277860900348, 1.0, 1.6157451231583502, 1117, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[75, 'preprocessed/PRINCETON/train/plant/m1010.ply', 'plant', 5000, 4723, 'triangles', 0.7052138963956898, 1.0, 0.8121316995135993, 1.4686335611800645, 1118, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[88, 'preprocessed/PRINCETON/train/furniture/m922.ply', 'furniture', 5000, 2510, 'triangles', 1.0, 0.9645121430116425, 0.5448904364994094, 1.4923770508170606, 1119, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[101, 'preprocessed/PRINCETON/train/furniture/m940.ply', 'furniture', 5000, 2590, 'triangles', 1.0000000000000002, 0.9999163254333692, 0.6282306258856046, 1.5474192635380983, 1120, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[109, 'preprocessed/PRINCETON/train/furniture/m932.ply', 'furniture', 4999, 2576, 'triangles', 0.9215267782396257, 1.0, 0.8027131518529915, 1.579101012339131, 1121, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[114, 'preprocessed/PRINCETON/train/furniture/m813.ply', 'furniture', 3416, 1841, 'triangles', 1.0000000000000002, 0.3748550646678307, 0.5593275836754841, 1.2055553348425694, 1122, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[128, 'preprocessed/PRINCETON/train/furniture/m867.ply', 'furniture', 3616, 1826, 'triangles', 1.0, 0.5573768423928139, 0.17486315810528555, 1.1581217848302214, 1123, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[142, 'preprocessed/PRINCETON/train/furniture/m900.ply', 'furniture', 2288, 1258, 'triangles', 1.0000000000000002, 0.6246800934574179, 0.37501020046646305, 1.2372784123292, 1124, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[155, 'preprocessed/PRINCETON/train/furniture/m827.ply', 'furniture', 4800, 2422, 'triangles', 1.0, 0.3537825920829857, 0.43824204645827447, 1.1477012737402066, 1125, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[166, 'preprocessed/PRINCETON/train/furniture/m888.ply', 'furniture', 5000, 2499, 'triangles', 0.9999999999999998, 0.5532866541397947, 0.6002110489494483, 1.2908831956959566, 1126, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[180, 'preprocessed/PRINCETON/train/household/m659.ply', 'household', 4999, 2539, 'triangles', 1.0, 0.27557618797551103, 0.13659158661105464, 1.046231091543374, 1127, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[194, 'preprocessed/PRINCETON/train/household/m598.ply', 'household', 5000, 2851, 'triangles', 1.0, 0.6035665556991796, 0.4314973083113069, 1.2451837271015367, 1128, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[207, 'preprocessed/PRINCETON/train/household/m678.ply', 'household', 4741, 2607, 'triangles', 0.9999999999999999, 0.21087712491618943, 0.04388613031915315, 1.0229345796517526, 1129, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[213, 'preprocessed/PRINCETON/train/household/m750.ply', 'household', 5000, 2512, 'triangles', 1.0, 0.31169686290189075, 0.30184818456007323, 1.090076722467319, 1130, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[218, 'preprocessed/PRINCETON/train/household/m753.ply', 'household', 4192, 2124, 'triangles', 1.0, 0.4448918812667898, 0.37689825881072897, 1.1575755195716877, 1131, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[232, 'preprocessed/PRINCETON/train/household/m642.ply', 'household', 5000, 2621, 'triangles', 0.9599178258468499, 0.7547115926000001, 0.9999999999999999, 1.5783002947422178, 1132, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[259, 'preprocessed/PRINCETON/train/household/m1701.ply', 'household', 4999, 2534, 'triangles', 0.9999999999999999, 0.6996526554084348, 0.5471696409969323, 1.3375008240179838, 1134, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[265, 'preprocessed/PRINCETON/train/household/m532.ply', 'household', 5000, 2522, 'triangles', 1.0, 0.41383223594671026, 0.4138315504110886, 1.1586689223519802, 1135, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[270, 'preprocessed/PRINCETON/train/household/m688.ply', 'household', 5000, 2510, 'triangles', 1.0, 0.08897569792878351, 0.0948853869932012, 1.0084244698968603, 1136, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[298, 'preprocessed/PRINCETON/train/household/m646.ply', 'household', 4264, 2219, 'triangles', 1.0, 0.6993535221537407, 0.7030898238451446, 1.408343228528983, 1137, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[311, 'preprocessed/PRINCETON/train/household/m645.ply', 'household', 4999, 3051, 'triangles', 1.0, 0.626493878299278, 0.6472982104687552, 1.3459158788061472, 1138, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[317, 'preprocessed/PRINCETON/train/household/m641.ply', 'household', 4999, 2567, 'triangles', 1.0, 0.33120351655863256, 0.125153085672329, 1.0608294227792279, 1139, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[322, 'preprocessed/PRINCETON/train/household/m677.ply', 'household', 4995, 2516, 'triangles', 1.0, 0.09612697398189404, 0.03696959061444303, 1.0052895830342197, 1140, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[336, 'preprocessed/PRINCETON/train/household/m616.ply', 'household', 5000, 2555, 'triangles', 1.0, 0.690859611078643, 0.40981312251448987, 1.2826666743954995, 1141, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[350, 'preprocessed/PRINCETON/train/household/m1116.ply', 'household', 4102, 2089, 'triangles', 1.0, 0.09601049355587067, 0.09895942336447361, 1.0094607383873189, 1142, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[1232, 'preprocessed/LabeledDB_new/train/Mech/327.ply', 'Mech', 5000, 2502, 'triangles', 1.0, 0.9839536194727959, 0.7022396478863897, 1.5688547569285107, 1143, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[284, 'preprocessed/PRINCETON/train/household/m1765.ply', 'household', 4999, 2595, 'triangles', 1.0, 0.5623173460484262, 0.32705311838404616, 1.1929646012818966, 1249, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[1247, 'preprocessed/LabeledDB_new/train/Mech/335.ply', 'Mech', 5000, 2502, 'triangles', 1.0, 0.8002049465818337, 0.7792161590982889, 1.4991683625043337, 1250, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[369, 'preprocessed/PRINCETON/train/household/m1617.ply', 'household', 5000, 2518, 'triangles', 1.0000000000000002, 0.2833130120671333, 0.10011417255756803, 1.044169100459039, 1158, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[373, 'preprocessed/PRINCETON/train/household/m530.ply', 'household', 5000, 2502, 'triangles', 1.0, 0.28757571199539556, 0.26865532050715535, 1.074651325484904, 1159, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[387, 'preprocessed/PRINCETON/train/vehicle/m1169.ply', 'vehicle', 3686, 2159, 'triangles', 1.0, 0.6726773263305772, 0.32034135623532317, 1.247041847683525, 1160, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[400, 'preprocessed/PRINCETON/train/vehicle/m1440.ply', 'vehicle', 5000, 3318, 'triangles', 1.0, 0.269703163599544, 0.17874774235990834, 1.0510426023022885, 1161, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[413, 'preprocessed/PRINCETON/train/vehicle/m1177.ply', 'vehicle', 5000, 2504, 'triangles', 1.0, 0.8790825148009527, 0.28536561182615416, 1.3616973232850547, 1162, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[423, 'preprocessed/PRINCETON/train/vehicle/m1451.ply', 'vehicle', 4609, 2342, 'triangles', 0.9999999999999998, 0.6970730428635623, 0.1648056127928366, 1.2300698017165888, 1163, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[426, 'preprocessed/PRINCETON/train/vehicle/m1155.ply', 'vehicle', 5000, 3151, 'triangles', 0.9999999999999999, 0.8233371466473041, 0.21020722773024797, 1.312277080360455, 1164, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[439, 'preprocessed/PRINCETON/train/vehicle/m1235.ply', 'vehicle', 4662, 2388, 'triangles', 0.9722606168371036, 0.9999999999999999, 0.23525592156300654, 1.4144384241397447, 1165, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[452, 'preprocessed/PRINCETON/train/vehicle/m1546.ply', 'vehicle', 5000, 2985, 'triangles', 0.9999999999999999, 0.5749672040669335, 0.2565246050728047, 1.181690381936108, 1166, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[465, 'preprocessed/PRINCETON/train/vehicle/m1485.ply', 'vehicle', 5000, 2468, 'triangles', 1.0, 0.4337311018058681, 0.463650915682471, 1.1845230433752338, 1167, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[478, 'preprocessed/PRINCETON/train/vehicle/m1265.ply', 'vehicle', 4181, 2204, 'triangles', 1.0, 0.3774976293906179, 0.13429530426696826, 1.077283476594575, 1168, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[481, 'preprocessed/PRINCETON/train/vehicle/m1249.ply', 'vehicle', 5000, 2502, 'triangles', 0.9999999999999999, 0.6348053023228193, 0.37114298236929955, 1.2412593948160648, 1169, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[494, 'preprocessed/PRINCETON/train/vehicle/m1537.ply', 'vehicle', 1427, 1090, 'triangles', 0.9999999999999999, 0.3470064723102313, 0.1842196596809113, 1.0744069875229507, 1170, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[520, 'preprocessed/PRINCETON/train/vehicle/m1243.ply', 'vehicle', 4955, 2554, 'triangles', 1.0, 0.6865945402322572, 0.2619510132388161, 1.2409796114415366, 1172, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[533, 'preprocessed/PRINCETON/train/vehicle/m1539.ply', 'vehicle', 5000, 2496, 'triangles', 1.0, 0.4745632741152955, 0.28183034045786914, 1.1422077928037557, 1173, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[536, 'preprocessed/PRINCETON/train/vehicle/m1311.ply', 'vehicle', 4534, 2269, 'triangles', 1.0, 0.8710171022329584, 0.20333202339835224, 1.341646266391245, 1174, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[549, 'preprocessed/PRINCETON/train/vehicle/m1361.ply', 'vehicle', 4999, 2534, 'triangles', 0.9999999999999999, 0.8591829742776494, 0.16304156862442398, 1.328449448186908, 1175, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[562, 'preprocessed/PRINCETON/train/vehicle/m1367.ply', 'vehicle', 4999, 2657, 'triangles', 1.0000000000000002, 0.38978799257487434, 0.15484284156528239, 1.084394293944579, 1176, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[575, 'preprocessed/PRINCETON/train/vehicle/m1542.ply', 'vehicle', 5000, 2606, 'triangles', 1.0, 0.4716606858375859, 0.3411156954551972, 1.157075503262715, 1177, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[588, 'preprocessed/PRINCETON/train/vehicle/m1395.ply', 'vehicle', 4999, 2860, 'triangles', 0.9999999999999999, 0.6142734721068396, 0.3540687694313362, 1.2258452561481048, 1178, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[591, 'preprocessed/PRINCETON/train/vehicle/m1583.ply', 'vehicle', 4999, 2530, 'triangles', 0.9999999999999999, 0.6113085159587142, 0.32178490202990956, 1.2154191148974265, 1179, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[604, 'preprocessed/PRINCETON/train/building/m468.ply', 'building', 4998, 2298, 'triangles', 1.0, 0.5400758042661415, 0.1870177646119511, 1.1518061983832917, 1180, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[617, 'preprocessed/PRINCETON/train/building/m469.ply', 'building', 5000, 2540, 'triangles', 1.0, 0.8188935807486968, 0.39608064637658635, 1.351838220729654, 1181, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[630, 'preprocessed/PRINCETON/train/building/m455.ply', 'building', 5000, 2682, 'triangles', 1.0, 0.7176968297570103, 0.5534786410419089, 1.349602662094611, 1182, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[643, 'preprocessed/PRINCETON/train/building/m419.ply', 'building', 5000, 2514, 'triangles', 0.9999999999999999, 0.6644772019223345, 0.6156127169449099, 1.3492623796500176, 1183, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[646, 'preprocessed/PRINCETON/train/building/m439.ply', 'building', 5000, 2590, 'triangles', 0.9999999999999999, 0.7190785081057022, 0.1577118902797052, 1.241751561768746, 1184, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[659, 'preprocessed/PRINCETON/train/animal/m222.ply', 'animal', 5000, 2556, 'triangles', 0.9949280595960786, 0.9999999999999999, 0.2161528507587232, 1.4270963172339632, 1185, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[672, 'preprocessed/PRINCETON/train/animal/m50.ply', 'animal', 5000, 2502, 'triangles', 1.0, 0.5849298378406116, 0.41552899965391105, 1.2307750666753141, 1186, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[685, 'preprocessed/PRINCETON/train/animal/m175.ply', 'animal', 5000, 2751, 'triangles', 1.0, 0.3116163356623321, 0.3455767420853219, 1.1029632928261595, 1187, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[698, 'preprocessed/PRINCETON/train/animal/m22.ply', 'animal', 3908, 1977, 'triangles', 0.9999999999999999, 0.6906834037068122, 0.48025029895387555, 1.3067838053026652, 1188, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[701, 'preprocessed/PRINCETON/train/animal/m139.ply', 'animal', 5000, 2580, 'triangles', 1.0, 0.5250024280696844, 0.23740074211090278, 1.1541172652004956, 1189, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[714, 'preprocessed/PRINCETON/train/animal/m275.ply', 'animal', 5000, 2502, 'triangles', 1.0, 0.32493877367917445, 0.1920267599872957, 1.0688589631898795, 1190, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[727, 'preprocessed/PRINCETON/train/animal/m131.ply', 'animal', 4999, 3052, 'triangles', 1.0, 0.3124845228972777, 0.15995864979686528, 1.0598270362163702, 1191, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[740, 'preprocessed/PRINCETON/train/animal/m242.ply', 'animal', 4999, 2743, 'triangles', 0.9999999999999999, 0.8862211737509577, 0.42467203961525585, 1.402046472138319, 1192, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[753, 'preprocessed/PRINCETON/train/animal/m155.ply', 'animal', 5000, 2502, 'triangles', 1.0, 0.5091465243093474, 0.20073646853388924, 1.1399672420801161, 1193, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[761, 'preprocessed/PRINCETON/train/animal/m119.ply', 'animal', 4999, 2579, 'triangles', 1.0000000000000002, 0.25655914406323255, 0.1967552024795972, 1.0509686979664266, 1194, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[773, 'preprocessed/PRINCETON/train/miscellaneous/m357.ply', 'miscellaneous', 5000, 2502, 'triangles', 1.0000000000000002, 0.8508951255436901, 0.7104315238501604, 1.4928949945505454, 1195, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[787, 'preprocessed/PRINCETON/train/miscellaneous/m349.ply', 'miscellaneous', 4999, 2594, 'triangles', 0.9999999999999999, 0.8878123291250365, 0.7235823129765777, 1.5204545686731177, 1196, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[802, 'preprocessed/PRINCETON/train/miscellaneous/m1759.ply', 'miscellaneous', 5000, 2514, 'triangles', 1.0000000000000002, 0.9465771532367184, 0.5579666428516692, 1.4857102953015073, 1197, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[804, 'preprocessed/PRINCETON/train/miscellaneous/m292.ply', 'miscellaneous', 5000, 2552, 'triangles', 0.9999999999999999, 0.6321192022114278, 0.40880875348650025, 1.2516785860322122, 1198, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[816, 'preprocessed/PRINCETON/train/miscellaneous/m579.ply', 'miscellaneous', 5000, 2596, 'triangles', 1.0, 0.6932202735554203, 0.16429555318535893, 1.2278222088171946, 1199, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[830, 'preprocessed/PRINCETON/train/miscellaneous/m116.ply', 'miscellaneous', 4999, 2773, 'triangles', 0.9999999999999999, 0.289569523207571, 0.15526043754055527, 1.052595037151489, 1200, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[844, 'preprocessed/PRINCETON/train/miscellaneous/m1784.ply', 'miscellaneous', 4326, 1883, 'triangles', 1.0, 0.00214549537122366, 0.00036313744919880264, 1.0000023675067948, 1201, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[853, 'preprocessed/PRINCETON/train/miscellaneous/m578.ply', 'miscellaneous', 4999, 2773, 'triangles', 1.0, 0.4644538625711873, 0.36657614982246095, 1.161936084333366, 1202, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[861, 'preprocessed/PRINCETON/train/miscellaneous/m1674.ply', 'miscellaneous', 5000, 2525, 'triangles', 0.9999999999999999, 0.6472671868581605, 0.06132391480816008, 1.19277635527817, 1203, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[876, 'preprocessed/LabeledDB_new/train/Bust/311.ply', 'Bust', 5000, 2502, 'triangles', 1.0, 0.6167769266668415, 0.6103998930709087, 1.3240097457079276, 1204, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[889, 'preprocessed/LabeledDB_new/train/Hand/197.ply', 'Hand', 5000, 2502, 'triangles', 1.0, 0.487822275479353, 0.444787708089168, 1.1982515085411194, 1205, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[902, 'preprocessed/LabeledDB_new/train/Hand/192.ply', 'Hand', 5000, 2502, 'triangles', 1.0, 0.6815185817115218, 0.1309432885500251, 1.2172155610385447, 1206, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[906, 'preprocessed/LabeledDB_new/train/Hand/183.ply', 'Hand', 5000, 2502, 'triangles', 1.0, 0.869098915274167, 0.3153907340863781, 1.36191197941654, 1207, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[2, 'preprocessed/PRINCETON/train/plant/m1020.ply', 'plant', 4999, 4273, 'triangles', 0.9146756931401027, 1.0, 0.9535453134730981, 1.6570697898603535, 1, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[424, 'preprocessed/PRINCETON/train/vehicle/m1538.ply', 'vehicle', 5000, 2510, 'triangles', 1.0, 0.4408652834813848, 0.2701993810026666, 1.1257752456300263, 380, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[479, 'preprocessed/PRINCETON/train/vehicle/m1209.ply', 'vehicle', 5000, 2509, 'triangles', 0.9599528971409217, 0.9999999999999999, 0.25518535111627805, 1.409478317730921, 430, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[534, 'preprocessed/PRINCETON/train/vehicle/m1136.ply', 'vehicle', 4682, 2455, 'triangles', 0.5622941185887241, 0.9999999999999999, 0.21808962009253363, 1.167791829990078, 479, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[589, 'preprocessed/PRINCETON/train/vehicle/m1219.ply', 'vehicle', 4548, 2289, 'triangles', 1.0, 0.7392246423246895, 0.16142263266265863, 1.2539977424843352, 528, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[644, 'preprocessed/PRINCETON/train/building/m409.ply', 'building', 4999, 3179, 'triangles', 0.9999999999999999, 0.5996037278889471, 0.23663105178401106, 1.1897558090493736, 578, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[699, 'preprocessed/PRINCETON/train/animal/m167.ply', 'animal', 5000, 2511, 'triangles', 1.0, 0.5259126894909822, 0.3939837180563604, 1.196581517098251, 628, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[1188, 'preprocessed/LabeledDB_new/train/Armadillo/283.ply', 'Armadillo', 5000, 2502, 'triangles', 1.0, 0.4446060479984322, 0.35088993621776404, 1.149259885863807, 1071, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[246, 'preprocessed/PRINCETON/train/household/m1105.ply', 'household', 5000, 2504, 'triangles', 0.9999999999999999, 0.3088637206525016, 0.10264067656851818, 1.0516329713458727, 1133, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[363, 'preprocessed/PRINCETON/train/household/m1639.ply', 'household', 4999, 2534, 'triangles', 0.9560148572739875, 0.6410541511314904, 1.0, 1.5247671402583145, 1157, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
[507, 'preprocessed/PRINCETON/train/vehicle/m1554.ply', 'vehicle', 5000, 2846, 'triangles', 1.0, 0.38023868119492604, 0.2837426356646628, 1.106838442579036, 1171, datetime.datetime(2022, 10, 9, 7, 36, 40, 726300)]
